"Trait","Gene","Chromosome","p.sig","Context"
"Blood Pressure","TTC28-AS1",22,6.60976091347905,"intron"
"Blood Pressure","TTC28-AS1",22,5.50354506823372,"intron"
"Blood Pressure","MIR3199-1",22,6.60976091347905,"nearGene-5"
"Blood Pressure","MIR3199-1",22,5.50354506823372,"nearGene-5"
"Blood Pressure","SEC14L3",22,4.98171569157347,"intergenic"
"Blood Pressure","SDC4P",22,5.33189376206727,"intergenic"
"Blood Pressure","SEC14L4",22,4.16526148109616,"nearGene-5"
"Blood Pressure","OSBP2",22,4.33799812061008,"intron"
"Blood Pressure","SYN3",22,4.05461876065457,"intron"
"Blood Pressure","SYN3",22,5.34590707026536,"intron"
"Blood Pressure","LARGE-AS1",22,6.52287874528034,"intergenic"
"Blood Pressure","LARGE-AS1",22,6.77262686114921,"intergenic"
"Blood Pressure","LARGE-AS1",22,5.62728675515642,"intergenic"
"Blood Pressure","APOL4",22,4.63333890922424,"cds-synon"
"Blood Pressure","APOL4",22,4.74160219590449,"intron"
"Blood Pressure","APOL4",22,4.50990099493669,"intron"
"Blood Pressure","TMEM184B",22,4.24571199565298,"intergenic"
"Blood Pressure","LOC101927183",22,6.19603255286685,"intron"
"Blood Pressure","SCUBE1",22,4.44964932769838,"intron"
"Blood Pressure","MPPED1",22,4.36171046458574,"intron"
"Blood Pressure","LOC284930",22,4.56066730616974,"ncRNA"
"Blood Pressure","LOC284930",22,4.08576265223226,"ncRNA"
"Blood Pressure","LINC00898",22,4.60346576484977,"intergenic"
"Blood Pressure","LINC01310",22,4.56847541581255,"intergenic"
"Blood Pressure","MIOX",22,4.73424183884723,"intergenic"
"Blood Pressure","STS",23,10.9924052886854,"intergenic"
"Blood Pressure","STS",23,12.8122968572847,"intergenic"
"Blood Pressure","STS",23,7.85190027031329,"intergenic"
"Blood Pressure","STS",23,18.6587175293956,"intergenic"
"Blood Pressure","STS",23,4.97049128910081,"intergenic"
"Blood Pressure","STS",23,9.54696904974017,"intergenic"
"Blood Pressure","STS",23,15.8029042959549,"intergenic"
"Blood Pressure","STS",23,16.4358406983735,"intergenic"
"Blood Pressure","STS",23,11.9027752428775,"intergenic"
"Blood Pressure","STS",23,6.51757266995682,"intergenic"
"Blood Pressure","STS",23,6.48682617899525,"intergenic"
"Blood Pressure","STS",23,8.39975042526367,"intergenic"
"Blood Pressure","STS",23,9.8188490211341,"intergenic"
"Blood Pressure","STS",23,5.02782586728832,"intergenic"
"Blood Pressure","STS",23,22.3737300401592,"intergenic"
"Blood Pressure","STS",23,7.321558167019,"intergenic"
"Blood Pressure","STS",23,7.29936484561086,"intergenic"
"Blood Pressure","STS",23,8.23934934723772,"intergenic"
"Blood Pressure","STS",23,7.21490999766132,"intergenic"
"Blood Pressure","STS",23,6.09873340611052,"intergenic"
"Blood Pressure","VCX",23,6.50405891076803,"intergenic"
"Blood Pressure","FRMPD4",23,5.83963255024066,"intron"
"Blood Pressure","FRMPD4",23,5.55601727905416,"intron"
"Blood Pressure","VKORC1P1",23,4.23509088446119,"intergenic"
"Blood Pressure","IL1RAPL1",23,4.07266417650177,"intron"
"Blood Pressure","IL1RAPL1",23,4.13614879972506,"intron"
"Blood Pressure","DMD",23,4.19463542420052,"intron"
"Blood Pressure","DMD",23,4.01327117576116,"intron"
"Blood Pressure","LOC101928627",23,5.70820975719164,"intron"
"Blood Pressure","LOC101928627",23,5.5246176591922,"intron"
"Blood Pressure","PPP1R2P9",23,6.6901589486115,"intergenic"
"Blood Pressure","PPP1R2P9",23,5.42222347340396,"intergenic"
"Blood Pressure","ITM2A",23,5.58258000666603,"intergenic"
"Blood Pressure","TGIF2LX",23,6.75045478257998,"intergenic"
"Blood Pressure","TGIF2LX",23,5.6687304578927,"intergenic"
"Blood Pressure","TGIF2LX",23,6.14111486097386,"intergenic"
"Blood Pressure","TGIF2LX",23,5.04599266544171,"intergenic"
"Blood Pressure","RPL6P29",23,4.42716358578779,"intergenic"
"Blood Pressure","RPL6P29",23,4.47444678379807,"intergenic"
"Blood Pressure","SRPX2",23,9.45853172060516,"intron"
"Blood Pressure","RPL12P43",23,4.0276281466533,"intergenic"
"Blood Pressure","PNPLA10P",23,4.04381135481473,"intergenic"
"Blood Pressure","PNPLA10P",23,5.39923069910843,"intergenic"
"Blood Pressure","PNPLA10P",23,5.02982511855175,"intergenic"
"Blood Pressure","PNPLA10P",23,4.21116116100007,"intergenic"
"Blood Pressure","PNPLA10P",23,5.07829775697303,"intergenic"
"Blood Pressure","PNPLA10P",23,4.52389654148204,"intergenic"
"Blood Pressure","ACTRT1",23,4.27019101072555,"intergenic"
"Blood Pressure","GPR101",23,7.70580959753593,"intergenic"
"Blood Pressure","MCF2",23,8.57291112931864,"intron"
"Blood Pressure","MCF2",23,5.62038632645681,"intron"
"Blood Pressure","MCF2",23,5.53973471015501,"intron"
"Blood Pressure","RBMX2P2",23,5.37105316150022,"intergenic"
"Blood Pressure","MAGEC2",23,6.89049696162407,"intergenic"
"Blood Pressure","MAGEC2",23,7.3988902683832,"intergenic"
"Blood Pressure","SPANXN4",23,4.02583207890742,"intergenic"
"Blood Pressure","SPANXN4",23,4.38764612402236,"intergenic"
"Blood Pressure","SPANXN4",23,4.63135743337828,"intergenic"
"Blood Pressure","AFF2",23,4.97955851510754,"intron"
"Blood Pressure","LINC01266",3,4.09980983021024,"intron"
"Blood Pressure","CNTN6",3,4.09604229147683,"intron"
"Blood Pressure","RPL23AP39",3,5.38808788396071,"intergenic"
"Blood Pressure","RPL21P17",3,4.08588855132734,"intergenic"
"Blood Pressure","CNTN4",3,4.0713481533463,"intron"
"Blood Pressure","CNTN4",3,6.30102999566398,"intron"
"Blood Pressure","CNTN4",3,5.39794000867204,"intron"
"Blood Pressure","CNTN4",3,5.53710496911193,"intron"
"Blood Pressure","CNTN4",3,5.42796694459734,"intron"
"Blood Pressure","CNTN4",3,4.51498878542143,"intron"
"Blood Pressure","CNTN4",3,4.53165266958784,"intron"
"Blood Pressure","CRBN",3,4.88584808937085,"intergenic"
"Blood Pressure","CRBN",3,4.7050196974602,"intergenic"
"Blood Pressure","SUMF1",3,4.17392519729917,"intron"
"Blood Pressure","SUMF1",3,4.56129946709926,"intron"
"Blood Pressure","SUMF1",3,4.10100072911021,"intron"
"Blood Pressure","SUMF1",3,4.15347733158371,"intron"
"Blood Pressure","SUMF1",3,4.1439360466669,"intron"
"Blood Pressure","SUMF1",3,4.35931984672234,"intron"
"Blood Pressure","SUMF1",3,5.41430524532282,"intron"
"Blood Pressure","SUMF1",3,5.8715543987965,"intron"
"Blood Pressure","ITPR1",3,5.22184874961636,"intron"
"Blood Pressure","EDEM1",3,5.31913490578871,"intron"
"Blood Pressure","MIR4790",3,4.16351163502255,"intergenic"
"Blood Pressure","GRM7-AS3",3,4.37822131884042,"intron"
"Blood Pressure","GRM7-AS3",3,4.3822983782261,"intron"
"Blood Pressure","GRM7-AS3",3,4.32560354578424,"intron"
"Blood Pressure","GRM7-AS3",3,4.23943689126908,"intron"
"Blood Pressure","GRM7-AS3",3,4.23892620157733,"intron"
"Blood Pressure","GRM7-AS3",3,4.01572461901079,"intron"
"Blood Pressure","GRM7-AS3",3,4.00913082167307,"intron"
"Blood Pressure","GRM7",3,5.63751524641789,"intergenic"
"Blood Pressure","THUMPD3",3,6.57527063803306,"missense"
"Blood Pressure","SETD5",3,4.20112379404942,"intergenic"
"Blood Pressure","ATP2B2",3,4.19212686799667,"intron"
"Blood Pressure","ATG7",3,4.28592183501814,"intron"
"Blood Pressure","WNT7A",3,4.57283859707403,"intron"
"Blood Pressure","RHBDF1P1",3,4.94379202629582,"intergenic"
"Blood Pressure","RHBDF1P1",3,5.45117991637437,"intergenic"
"Blood Pressure","C3orf20",3,4.04540082553579,"intron"
"Blood Pressure","BTD",3,6.07578602897998,"intron"
"Blood Pressure","MIR4791",3,4.04072004986906,"intergenic"
"Blood Pressure","SGOL1",3,4.61760919256018,"missense"
"Blood Pressure","SGOL1-AS1",3,4.61760919256018,"intron"
"Blood Pressure","RNY4P22",3,4.32321496958079,"intergenic"
"Blood Pressure","ZNF385D",3,7.18028441164574,"intron"
"Blood Pressure","ZNF385D",3,7.05103827899153,"intron"
"Blood Pressure","UBE2E2",3,5.30768192691611,"intron"
"Blood Pressure","UBE2E2",3,5.77352473435267,"intron"
"Blood Pressure","UBE2E2",3,4.1525553277188,"intron"
"Blood Pressure","UBE2E2",3,4.65261897165735,"intron"
"Blood Pressure","UBE2E2",3,4.24246795759623,"intron"
"Blood Pressure","UBE2E2",3,4.11614188948995,"intron"
"Blood Pressure","UBE2E2",3,4.1799740331787,"intron"
"Blood Pressure","UBE2E2",3,4.83241357497695,"intron"
"Blood Pressure","UBE2E2",3,4.33150990813845,"intron"
"Blood Pressure","UBE2E2",3,4.05101463853189,"intron"
"Blood Pressure","UBE2E2",3,4.39140180964179,"intron"
"Blood Pressure","UBE2E2",3,4.23693453145705,"intron"
"Blood Pressure","UBE2E2",3,4.1873014168649,"intron"
"Blood Pressure","UBE2E2",3,4.08170238940826,"intron"
"Blood Pressure","UBE2E2",3,4.86998398716317,"intron"
"Blood Pressure","UBE2E2",3,4.38201570653391,"intron"
"Blood Pressure","UBE2E2",3,4.5391683284322,"intron"
"Blood Pressure","UBE2E2",3,4.39703844916169,"intron"
"Blood Pressure","UBE2E2",3,4.50865133461959,"intron"
"Blood Pressure","UBE2E2",3,4.40455977619405,"intron"
"Blood Pressure","UBE2E2",3,4.5632014897682,"intergenic"
"Blood Pressure","THRB",3,5.15490195998574,"intron"
"Blood Pressure","LOC101927854",3,5.15490195998574,"intron"
"Blood Pressure","UBA52P4",3,5.69897000433602,"intergenic"
"Blood Pressure","UBA52P4",3,8.39794000867204,"intergenic"
"Blood Pressure","UBA52P4",3,5.09691001300806,"intergenic"
"Blood Pressure","UBA52P4",3,12,"intergenic"
"Blood Pressure","MESTP4",3,4.79860287567955,"intergenic"
"Blood Pressure","RBMS3",3,4.81219736128158,"intron"
"Blood Pressure","TGFBR2",3,6.69897000433602,"intron"
"Blood Pressure","FNBP1P2",3,4.16253782851401,"intergenic"
"Blood Pressure","KRT18P15",3,4.14002155835798,"intergenic"
"Blood Pressure","PDCD6IP",3,4.04812844287164,"intergenic"
"Blood Pressure","LOC101928135",3,5.22184874961636,"intron"
"Blood Pressure","LOC101928135",3,4.37062817392618,"intron"
"Blood Pressure","STAC",3,4.66394072213365,"intron"
"Blood Pressure","STAC",3,4.11622503864474,"intron"
"Blood Pressure","STAC",3,4.24359212745104,"intron"
"Blood Pressure","STAC",3,4.19287104440758,"intron"
"Blood Pressure","ITGA9",3,4.31390022800408,"intron"
"Blood Pressure","ITGA9",3,4.37111468434655,"missense"
"Blood Pressure","CTDSPL",3,4.39515915450023,"intron"
"Blood Pressure","ULK4",3,5.22387390328636,"missense"
"Blood Pressure","ULK4",3,4.65284520173089,"missense"
"Blood Pressure","ULK4",3,8.86385939699943,"missense"
"Blood Pressure","ULK4",3,7.28482375552301,"missense"
"Blood Pressure","ULK4",3,10.1364848375993,"missense"
"Blood Pressure","ULK4",3,8.98088661871231,"missense"
"Blood Pressure","ULK4",3,7.69752492938833,"missense"
"Blood Pressure","ULK4",3,8.31967888472885,"missense"
"Blood Pressure","ULK4",3,6.41736194111812,"missense"
"Blood Pressure","ULK4",3,7.25472472937499,"missense"
"Blood Pressure","ULK4",3,6.30321443111493,"missense"
"Blood Pressure","ULK4",3,5.36167786375812,"missense"
"Blood Pressure","ULK4",3,8.59051893020523,"missense"
"Blood Pressure","ULK4",3,8.16790102477647,"missense"
"Blood Pressure","ULK4",3,8.04692225578791,"missense"
"Blood Pressure","ULK4",3,9.11435573258063,"missense"
"Blood Pressure","ULK4",3,6.09691001300806,"missense"
"Blood Pressure","ULK4",3,8.14634049933396,"intron"
"Blood Pressure","ULK4",3,8.36638315216084,"intron"
"Blood Pressure","ULK4",3,8.95679680901059,"intron"
"Blood Pressure","ULK4",3,8.86239412146709,"intron"
"Blood Pressure","ULK4",3,8.52287874528034,"intron"
"Blood Pressure","ULK4",3,11.0026711175519,"missense"
"Blood Pressure","ULK4",3,7.70718478007479,"missense"
"Blood Pressure","ULK4",3,9.93910473271489,"missense"
"Blood Pressure","ULK4",3,8.65029357811658,"missense"
"Blood Pressure","ULK4",3,6.10352032285438,"missense"
"Blood Pressure","ULK4",3,6.2690187209877,"missense"
"Blood Pressure","ULK4",3,9.51814189457997,"missense"
"Blood Pressure","ULK4",3,8.93381788160481,"missense"
"Blood Pressure","ULK4",3,11.1019164852372,"missense"
"Blood Pressure","ULK4",3,12.301029995664,"intron"
"Blood Pressure","ULK4",3,7.64205397196537,"missense"
"Blood Pressure","ULK4",3,11.0488857484595,"missense"
"Blood Pressure","ULK4",3,8.91853639175145,"missense"
"Blood Pressure","ULK4",3,10.5727246300291,"missense"
"Blood Pressure","ALS2CL",3,8.29283711907065,"missense"
"Blood Pressure","ALS2CL",3,6.38461728862335,"missense"
"Blood Pressure","SHISA5",3,7.19654418177415,"missense"
"Blood Pressure","TMEM89",3,4.79155864356143,"intergenic"
"Blood Pressure","TMEM89",3,4.36673358884458,"intergenic"
"Blood Pressure","TMEM89",3,4.56671031480497,"intergenic"
"Blood Pressure","TMEM89",3,4.63376387628171,"intergenic"
"Blood Pressure","SLC26A6",3,4.17737432122586,"intron"
"Blood Pressure","SLC26A6",3,4.58972903574782,"missense"
"Blood Pressure","SLC26A6",3,5.0266412001136,"missense"
"Blood Pressure","SLC26A6",3,4.63864997564773,"missense"
"Blood Pressure","SLC26A6",3,4.59842715432355,"missense"
"Blood Pressure","ITIH4",3,4.8279249346715,"missense"
"Blood Pressure","SFMBT1",3,5.13796149088943,"missense"
"Blood Pressure","DCP1A",3,5.61020907909841,"intergenic"
"Blood Pressure","DCP1A",3,5.66827357708879,"intergenic"
"Blood Pressure","CACNA1D",3,7.30102999566398,"intron"
"Blood Pressure","CACNA1D",3,11.397940008672,"intron"
"Blood Pressure","FHIT",3,4.40604970473601,"intron"
"Blood Pressure","FHIT",3,4.37975981015417,"intron"
"Blood Pressure","FHIT",3,7.07855107655067,"intron"
"Blood Pressure","FHIT",3,6.09691001300806,"intron"
"Blood Pressure","PTPRG-AS1",3,6.88347554446547,"intron"
"Blood Pressure","CADPS",3,4.01777400832533,"intron"
"Blood Pressure","RPL14P2",3,5.2482591261891,"intergenic"
"Blood Pressure","RPL14P2",3,4.96217524941166,"intergenic"
"Blood Pressure","RPL14P2",3,4.51102647527349,"intergenic"
"Blood Pressure","RPL14P2",3,4.51726929992006,"intergenic"
"Blood Pressure","SYNPR",3,4.22929523178422,"intron"
"Blood Pressure","SYNPR-AS1",3,4.22929523178422,"intron"
"Blood Pressure","SYNPR-AS1",3,4.12691201440971,"intergenic"
"Blood Pressure","ADAMTS9",3,4.07232173586201,"intron"
"Blood Pressure","MAGI1",3,4.1708241173204,"intron"
"Blood Pressure","MAGI1",3,4.08713027932621,"intron"
"Blood Pressure","FRMD4B",3,4.09395109408331,"intron"
"Blood Pressure","FRMD4B",3,4.02189579498756,"intron"
"Blood Pressure","UQCRHP4",3,4.84118548302609,"intergenic"
"Blood Pressure","UQCRHP4",3,5.47222173831781,"intergenic"
"Blood Pressure","ROBO2",3,4.86678054326751,"intron"
"Blood Pressure","ROBO2",3,4.42678017288558,"intron"
"Blood Pressure","ROBO2",3,4.47925452848052,"intron"
"Blood Pressure","ROBO2",3,4.40229299177451,"intron"
"Blood Pressure","ROBO2",3,4.00239521253955,"intron"
"Blood Pressure","ROBO2",3,4.25617677839625,"intron"
"Blood Pressure","ROBO2",3,4.00405783700745,"intron"
"Blood Pressure","ROBO1",3,4.10633882509211,"cds-synon"
"Blood Pressure","OSBPL9P1",3,5.37667134010057,"intergenic"
"Blood Pressure","HNRNPA3P8",3,4.23142073595276,"intergenic"
"Blood Pressure","HNRNPA3P8",3,4.16439745655662,"intergenic"
"Blood Pressure","SETP6",3,4.46870486672481,"intergenic"
"Blood Pressure","SETP6",3,4.45469157199157,"intergenic"
"Blood Pressure","SETP6",3,4.45581302488131,"intergenic"
"Blood Pressure","SETP6",3,4.4444108343711,"intergenic"
"Blood Pressure","SETP6",3,4.86299298807154,"intergenic"
"Blood Pressure","SETP6",3,4.48555894813954,"intergenic"
"Blood Pressure","SETP6",3,4.35493179546566,"intergenic"
"Blood Pressure","SETP6",3,4.77214523904871,"intergenic"
"Blood Pressure","SRRM1P2",3,4.47501286072768,"intergenic"
"Blood Pressure","CADM2",3,4.45308735681876,"intron"
"Blood Pressure","CADM2",3,4.08270459905431,"intron"
"Blood Pressure","CADM2-AS2",3,4.08270459905431,"intron"
"Blood Pressure","LOC101927518",3,4.02414877369761,"intron"
"Blood Pressure","PRKRIRP2",3,4.10391491457671,"intergenic"
"Blood Pressure","PRKRIRP2",3,4.11776015198118,"intergenic"
"Blood Pressure","PRKRIRP2",3,4.14146280243036,"intergenic"
"Blood Pressure","ARMC10P1",3,6.39794000867204,"intergenic"
"Blood Pressure","OR5H3P",3,5.43489059843763,"intergenic"
"Blood Pressure","TMEM30C",3,4.2203566182887,"intron"
"Blood Pressure","TMEM30C",3,4.30544070793048,"intron"
"Blood Pressure","TRE-CTC12-1",3,4.42527765294635,"intergenic"
"Blood Pressure","TRE-CTC12-1",3,4.77832500292923,"intergenic"
"Blood Pressure","CD47",3,4.57154122648442,"nearGene-5"
"Blood Pressure","YBX1P3",3,4.43262069234902,"intergenic"
"Blood Pressure","TUSC7",3,5.82532900468299,"intergenic"
"Blood Pressure","TUSC7",3,5.30892603324058,"intergenic"
"Blood Pressure","PTMAP8",3,5.24739076749056,"intergenic"
"Blood Pressure","PTMAP8",3,5.26969270497986,"intergenic"
"Blood Pressure","SEMA5B",3,18.1549019599857,"intron"
"Blood Pressure","KALRN",3,4.10801121658545,"intron"
"Blood Pressure","ALG1L",3,6.30102999566398,"cds-synon"
"Blood Pressure","ALG1L",3,5.39794000867204,"cds-synon"
"Blood Pressure","ALDH1L1",3,5.69743761054901,"intron"
"Blood Pressure","ALDH1L1",3,6.78556001672611,"intron"
"Blood Pressure","ALDH1L1",3,8.47189261493758,"intron"
"Blood Pressure","PIK3R4",3,5.06086615751793,"intergenic"
"Blood Pressure","BFSP2-AS1",3,4.0963132682635,"intergenic"
"Blood Pressure","RAB6B",3,4.03287341892359,"intron"
"Blood Pressure","RAB6B",3,4.69572494952287,"intron"
"Blood Pressure","EPHB1",3,5.19658471793861,"intron"
"Blood Pressure","EPHB1",3,5.53541816361737,"intron"
"Blood Pressure","EPHB1",3,4.85877715378778,"intron"
"Blood Pressure","EPHB1",3,6.08396574052831,"intron"
"Blood Pressure","EPHB1",3,4.64674430647724,"intron"
"Blood Pressure","EPHB1",3,4.5351499321553,"intron"
"Blood Pressure","EPHB1",3,4.41446511962924,"intron"
"Blood Pressure","EPHB1",3,4.41390341018862,"intron"
"Blood Pressure","EPHB1",3,4.3974669939475,"intron"
"Blood Pressure","EPHB1",3,4.16705822845408,"intron"
"Blood Pressure","EPHB1",3,4.39125311003683,"intron"
"Blood Pressure","EPHB1",3,4.69349738543278,"intron"
"Blood Pressure","EPHB1",3,4.73787190337663,"intron"
"Blood Pressure","EPHB1",3,4.73793199400989,"intron"
"Blood Pressure","EPHB1",3,4.73793199400989,"cds-synon"
"Blood Pressure","EPHB1",3,4.73793199400989,"intron"
"Blood Pressure","EPHB1",3,4.73778268531161,"intron"
"Blood Pressure","EPHB1",3,5.00393779245858,"intron"
"Blood Pressure","EPHB1",3,5.00395761934933,"intron"
"Blood Pressure","EPHB1",3,4.75003482986768,"intron"
"Blood Pressure","EPHB1",3,4.72127483483784,"intron"
"Blood Pressure","EPHB1",3,4.63209589066119,"intron"
"Blood Pressure","EPHB1",3,4.57316509028516,"intron"
"Blood Pressure","EPHB1",3,4.56935004626662,"intron"
"Blood Pressure","EPHB1",3,4.56928375275112,"intron"
"Blood Pressure","TRIM42",3,4.10474324685511,"intergenic"
"Blood Pressure","PBX2P1",3,5.00166034647588,"intergenic"
"Blood Pressure","PBX2P1",3,5.08234798878904,"intergenic"
"Blood Pressure","PBX2P1",3,4.25169861879206,"intergenic"
"Blood Pressure","PBX2P1",3,4.33970383972927,"intergenic"
"Blood Pressure","PBX2P1",3,5.1792076189118,"intergenic"
"Blood Pressure","SLC9A9",3,5.39794000867204,"intron"
"Blood Pressure","SLC9A9",3,5.36081244006425,"intron"
"Blood Pressure","SLC9A9",3,4.26784758193479,"intron"
"Blood Pressure","ST13P15",3,5.21709759402536,"intergenic"
"Blood Pressure","RPS17P10",3,5.23634742943547,"intergenic"
"Blood Pressure","RPS17P10",3,5.12153565465853,"intergenic"
"Blood Pressure","RPS17P10",3,4.28199683173298,"intergenic"
"Blood Pressure","PLSCR5",3,5.54133600345721,"intergenic"
"Blood Pressure","PLSCR5",3,5.53109014999118,"intergenic"
"Blood Pressure","CPB1",3,4.47713122623544,"missense"
"Blood Pressure","MED12L",3,5.75395389742382,"cds-synon"
"Blood Pressure","PLCH1",3,4.03843653763793,"intron"
"Blood Pressure","PLCH1",3,4.09886874864463,"intron"
"Blood Pressure","PPM1L",3,4.00789412989562,"intron"
"Blood Pressure","OTOL1",3,4.17265327264553,"intergenic"
"Blood Pressure","TOMM22P6",3,4.04201156728113,"intergenic"
"Blood Pressure","RNU7-82P",3,8,"intergenic"
"Blood Pressure","MIR1263",3,4.11366966062647,"intergenic"
"Blood Pressure","MIR1263",3,4.07019434123706,"intergenic"
"Blood Pressure","SLITRK3",3,4.60502328044544,"intergenic"
"Blood Pressure","SLITRK3",3,4.67881597269769,"intergenic"
"Blood Pressure","SLITRK3",3,4.67881597269769,"intergenic"
"Blood Pressure","SLITRK3",3,4.1375108330941,"intergenic"
"Blood Pressure","MECOM",3,7.15490195998574,"intron"
"Blood Pressure","MECOM",3,12.698970004336,"intron"
"Blood Pressure","MECOM",3,11.698970004336,"intron"
"Blood Pressure","MECOM",3,14.9644075019347,"intron"
"Blood Pressure","MECOM",3,17.6739896131219,"intron"
